customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
796434809838,Pallavi Yadav,Individual,Individual,02-07-1976,Deepak Pandey,Indian,Indian,Resident,India,RDDPS4870D,773814462309,XXXX-XXXX-9076,AADHAAR-4610XXXX2840,6030045164,pallavi.yadav215@rediffmail.com,"408, Ring Road, Kota, Rajasthan - 207813",Rajasthan,Kota,15.90873,76.859463,Salaried - Manufacturing,475315,32,Agriculture Income,,Low,N,N,N,N,N,18-06-2019,18-05-2020,,,,,,,,,,
277306787253,Pradeep Reddy,Individual,Individual,10-01-1986,Yash Malhotra,Indian,Indian,Resident,India,ZAPPP8028Y,348383718499,XXXX-XXXX-2240,AADHAAR-5823XXXX1087,7206078130,pradeep.reddy474@gmail.com,"482, Gandhi Nagar, Pune, Maharashtra - 411392",Maharashtra,Pune,18.497489,73.806925,Consultant,2124102,29,Business Income,,Medium,N,N,N,N,Y,27-01-2023,12-06-2023,,,,,,,,,,
723334168431,Geeta Bose,Individual,Individual,11-03-1999,Vikram Kumar,Indian,Indian,Resident,India,YOHPV8337C,398604293759,XXXX-XXXX-1814,AADHAAR-5395XXXX8110,9141556730,geeta.bose678@gmail.com,"185, Gandhi Nagar, Mysuru, Karnataka - 187277",Karnataka,Mysuru,21.473562,78.697288,Self-Employed - Retail,1818581,25,Agriculture Income,,Medium,N,N,N,N,N,17-04-2019,06-08-2020,,,,,,,,,,
508566708888,Divya Tiwari,Individual,Individual,06-03-1976,Harsh Agarwal,Indian,Indian,Resident,India,LQVPG9875R,833603769283,XXXX-XXXX-5775,AADHAAR-4934XXXX3518,6753794794,divya.tiwari566@rediffmail.com,"97, Ring Road, Amritsar, Punjab - 897420",Punjab,Amritsar,24.059038,74.53778,Self-Employed - Retail,1738790,11,Pension,,Medium,N,N,N,Y,N,03-04-2023,10-04-2023,,,,,,,,,,
443914955488,Silver Services,Non-Individual,HUF,,,Indian,,Resident,India,PDWCA1573I,,,,8797993767,silver143@outlook.com,,Haryana,Faridabad,18.811485,78.320945,Pharmaceuticals,354427605,,Government Grant,,High,N,N,N,N,N,14-04-2001,27-03-2017,24-09-1991,"Faridabad, Haryana",Control through other means,Y,"3 Corporate Park, Faridabad, Haryana - 826108","Plot 163, Industrial Area, Faridabad, Haryana","427, Residential Colony, Faridabad, Haryana",U60002RL1995PTC603634,310108085071,Sanjay Rao
776547820028,Pooja Pandey,Individual,Individual,11-02-1965,Vivek Tiwari,Indian,Indian,Resident,India,MAOPY9566Z,813349105035,XXXX-XXXX-0722,AADHAAR-7219XXXX0431,7984436930,pooja.pandey67@rediffmail.com,"122, Park Street, Kozhikode, Kerala - 249277",Kerala,Kozhikode,21.246197,73.700403,Salaried - Education,2009771,15,Investment Returns,,Medium,N,N,N,Y,N,18-11-2018,16-12-2018,,,,,,,,,,
519940458353,Manoj Chatterjee,Individual,Individual,20-07-1964,Sachin Patel,Indian,Indian,Resident,India,TPHPE0908P,672300507995,XXXX-XXXX-8939,AADHAAR-6934XXXX8854,7216395952,manoj.chatterjee355@outlook.com,"189, Gandhi Nagar, Siliguri, West Bengal - 929550",West Bengal,Siliguri,15.837554,74.007755,Self-Employed - Retail,472228,6,Business Income,,Low,N,N,N,N,Y,17-12-2016,11-12-2018,,,,,,,,,,
255994842302,Vandana Reddy,Individual,Individual,08-07-1966,Akash Singh,Indian,Indian,Resident,India,SLUPM9807S,338119619321,XXXX-XXXX-2413,AADHAAR-9354XXXX5024,6761369303,vandana.reddy960@gmail.com,"10, Ring Road, Gaya, Bihar - 591327",Bihar,Gaya,23.516101,81.596842,Self-Employed - Professional,265230,9,Family Support,,Low,N,N,N,Y,N,14-09-2015,30-11-2016,,,,,,,,,,
775504920300,Varun Bhat,Individual,Individual,11-02-1975,Rahul Kapoor,Indian,Indian,Resident,India,SOEPD1195J,819948383268,XXXX-XXXX-0926,AADHAAR-5258XXXX6961,9834476184,varun.bhat839@outlook.com,"214, Gandhi Nagar, Muzaffarpur, Bihar - 512388",Bihar,Muzaffarpur,23.742538,76.439908,Business Owner,1645741,29,Rental Income,,High,N,N,N,Y,N,04-09-2020,07-06-2024,,,,,,,,,,
909227144692,Excel Trading Co,Non-Individual,Society,,,Indian,,Resident,India,GCZHJ9596E,,,,9955541922,excel71@yahoo.co.in,,West Bengal,Siliguri,22.547952,79.859873,Healthcare,127090741,,Business Revenue,,Low,N,N,N,N,N,31-08-2023,14-09-2023,08-06-2017,"Siliguri, West Bengal",Shareholding > 25%,N,"99 Corporate Park, Siliguri, West Bengal - 699650","Plot 11, Industrial Area, Siliguri, West Bengal","614, Residential Colony, Siliguri, West Bengal",U51932QJ2009PTC447769,507775133420,Anita Malhotra
826220456193,Arjun Das,Individual,Individual,27-01-1992,Manoj Iyer,Indian,Indian,Resident,India,ZTPPR6658U,778596495669,XXXX-XXXX-1815,AADHAAR-5195XXXX2151,7625479594,arjun.das878@outlook.com,"462, Station Road, Kozhikode, Kerala - 651737",Kerala,Kozhikode,23.692542,75.990803,Salaried - Education,403476,27,Rental Income,,Low,N,N,N,N,N,29-12-2021,23-10-2023,,,,,,,,,,
743806247029,Vikram Singh,Individual,Individual,28-12-2001,Pranav Kapoor,Indian,Indian,NRI,Other,RNGPU3210X,697516851319,XXXX-XXXX-9954,AADHAAR-3988XXXX5723,8451235220,vikram.singh647@gmail.com,"118, MG Road, Udaipur, Rajasthan - 132938",Rajasthan,Udaipur,17.69416,82.934467,Business Owner,400078,4,Overseas Business,US,Low,N,N,N,Y,N,07-12-2020,05-05-2022,,,,,,,,,,
537389312093,Mohit Mehta,Individual,Individual,14-09-1985,Ashish Malhotra,Indian,Indian,Resident,India,INVPD3964X,976113255496,XXXX-XXXX-6561,AADHAAR-5673XXXX8096,8335779014,mohit.mehta116@rediffmail.com,"430, Station Road, Salem, Tamil Nadu - 898142",Tamil Nadu,Salem,23.103589,81.84568,Student,232900,32,Investment Returns,,Low,N,N,N,N,N,12-07-2023,24-01-2025,,,,,,,,,,
519488780743,Bhavna Deshmukh,Individual,Individual,20-08-2003,Ashish Shah,Indian,Indian,Resident,India,LCHPK4221O,282243211582,XXXX-XXXX-2489,AADHAAR-3693XXXX8568,7133887933,bhavna.deshmukh930@gmail.com,"309, Park Street, Amritsar, Punjab - 565634",Punjab,Amritsar,20.156413,73.453245,Salaried - Manufacturing,8823025,0,Salary,,High,Y,N,N,Y,N,08-10-2016,28-11-2017,,,,,,,,,,
217642394954,Asha Mukherjee,Individual,Individual,04-04-2006,Rohan Reddy,Indian,Indian,Resident,India,GYSPS5059X,478692257437,XXXX-XXXX-9848,AADHAAR-2424XXXX6489,9486175998,asha.mukherjee366@yahoo.co.in,"171, NH Highway, Surat, Gujarat - 220348",Gujarat,Surat,16.821584,75.074652,Salaried - Government,1449234,15,Salary,,Medium,N,N,N,N,Y,18-05-2019,24-11-2021,,,,,,,,,,
766568936577,Meera Iyer,Individual,Individual,07-06-1980,Gaurav Sen,Indian,Indian,Resident,India,HCRPB7257U,472096587518,XXXX-XXXX-7654,AADHAAR-2715XXXX5757,9507479059,meera.iyer22@yahoo.co.in,"267, Park Street, Kochi, Kerala - 561138",Kerala,Kochi,9.939882,76.239966,Freelancer,2400011,19,Salary,,Medium,N,N,N,Y,Y,24-06-2020,15-06-2023,,,,,,,,,,
889945144662,Ritu Verma,Individual,Individual,08-02-1994,Vikram Sharma,Indian,Indian,Resident,India,BBTPT4245V,377800267821,XXXX-XXXX-4416,AADHAAR-6025XXXX7238,9990007118,ritu.verma683@outlook.com,"266, Park Street, Chandigarh, Punjab - 219025",Punjab,Chandigarh,30.762675,76.795098,Engineer,464405,11,Business Income,,Low,N,N,N,N,Y,29-01-2019,21-05-2019,,,,,,,,,,
548535442288,Naveen Mukherjee,Individual,Individual,27-01-1972,Anil Joshi,Indian,Indian,Resident,India,GABPD2165X,911679081292,XXXX-XXXX-7275,AADHAAR-2972XXXX2022,6100829956,naveen.mukherjee57@yahoo.co.in,"210, Station Road, Mumbai, Maharashtra - 767845",Maharashtra,Mumbai,19.052218,72.9275,Agriculture,215182,1,Business Income,,Low,N,N,N,N,N,22-08-2015,16-05-2022,,,,,,,,,,
597527919256,Sonal Kapoor,Individual,Individual,23-04-1980,Deepak Nair,Indian,Indian,Resident,India,CZZPV5091S,595505911802,XXXX-XXXX-8063,AADHAAR-8300XXXX3295,6727751349,sonal.kapoor324@gmail.com,"18, MG Road, Indore, Madhya Pradesh - 308200",Madhya Pradesh,Indore,18.068954,75.361697,Salaried - IT,306815,29,Agriculture Income,,Low,N,N,N,N,N,23-08-2021,29-02-2024,,,,,,,,,,
158922917728,Rashmi Pillai,Individual,Individual,22-10-1981,Pradeep Patel,Indian,Indian,Resident,India,JFFPO4680Z,591596037185,XXXX-XXXX-3730,AADHAAR-7393XXXX4509,9589484614,rashmi.pillai97@yahoo.co.in,"487, Ring Road, Kolkata, West Bengal - 883419",West Bengal,Kolkata,22.550188,88.381331,Lawyer,361137,25,Pension,,Low,N,N,N,Y,N,19-06-2019,27-01-2021,,,,,,,,,,
721365138782,Sonal Joshi,Individual,Individual,24-06-1975,Deepak Reddy,Indian,Indian,Resident,India,PUCPF0042A,900964627286,XXXX-XXXX-6545,AADHAAR-2161XXXX5452,7833202198,sonal.joshi318@rediffmail.com,"459, Ring Road, Hyderabad, Telangana - 938988",Telangana,Hyderabad,17.370949,78.471625,Agriculture,285849,33,Salary,,Low,N,N,N,Y,N,21-12-2018,13-12-2022,,,,,,,,,,
250836866774,Harsh Bhat,Individual,Individual,01-08-1963,Vikram Deshmukh,Indian,Indian,Resident,India,SHGPH6525H,405719350156,XXXX-XXXX-9812,AADHAAR-8241XXXX7072,9483053421,harsh.bhat80@hotmail.com,"429, Gandhi Nagar, Bengaluru, Karnataka - 816469",Karnataka,Bengaluru,12.92745,77.628717,Student,929692,10,Agriculture Income,,Medium,N,N,N,N,Y,28-05-2022,29-12-2023,,,,,,,,,,
160822909836,Deepak Shah,Individual,Individual,14-12-1976,Ravi Bhat,Indian,Indian,Resident,India,UHPPQ0025U,487993373275,XXXX-XXXX-5046,AADHAAR-6062XXXX0046,9509485128,deepak.shah289@gmail.com,"27, Park Street, Noida, Uttar Pradesh - 489720",Uttar Pradesh,Noida,20.186557,73.724755,Self-Employed - Professional,4078651,19,Business Income,,High,N,N,N,N,N,13-06-2023,19-02-2024,,,,,,,,,,
734895462828,Komal Shah,Individual,Individual,11-12-1982,Naveen Mishra,Indian,Indian,Resident,India,BBXPP9067V,939451842395,XXXX-XXXX-5448,AADHAAR-8347XXXX9918,7018080594,komal.shah726@gmail.com,"103, NH Highway, Thiruvananthapuram, Kerala - 389175",Kerala,Thiruvananthapuram,21.902312,80.574088,Self-Employed - Professional,1746807,33,Pension,,Medium,N,N,N,N,N,29-11-2017,23-11-2019,,,,,,,,,,
632436037628,Rajesh Malhotra,Individual,Individual,15-11-1960,Yash Pillai,Indian,Indian,Resident,India,CFRPP4291K,628834935448,XXXX-XXXX-3778,AADHAAR-4006XXXX4307,6380778882,rajesh.malhotra96@rediffmail.com,"50, Nehru Place, Salem, Tamil Nadu - 285846",Tamil Nadu,Salem,18.321951,82.012426,Agriculture,8636057,28,Pension,,High,N,N,N,N,Y,03-03-2017,02-05-2021,,,,,,,,,,
919617255256,Shweta Gupta,Individual,Individual,10-10-1974,Mohit Deshmukh,Indian,Indian,Resident,India,IVJPM5823N,326167789749,XXXX-XXXX-6373,AADHAAR-5508XXXX6965,9943247774,shweta.gupta602@hotmail.com,"451, NH Highway, Mysuru, Karnataka - 818115",Karnataka,Mysuru,25.304788,80.912413,Doctor,1034181,1,Rental Income,,Medium,N,N,N,Y,N,18-04-2023,06-12-2023,,,,,,,,,,
942157079926,Sneha Reddy,Individual,Individual,14-04-1966,Suresh Malhotra,Indian,Indian,Resident,India,QAZPU4962W,878017917710,XXXX-XXXX-4858,AADHAAR-4082XXXX0017,8367581123,sneha.reddy673@hotmail.com,"488, Gandhi Nagar, Chandigarh, Punjab - 682667",Punjab,Chandigarh,30.763918,76.785303,Salaried - Banking,307180,28,Family Support,,Low,N,N,N,N,N,22-03-2021,09-02-2025,,,,,,,,,,
379392956216,Sneha Chauhan,Individual,Individual,29-12-1974,Gaurav Bhat,Indian,Indian,Resident,India,IKMPQ7107D,431444004562,XXXX-XXXX-0106,AADHAAR-6981XXXX9637,6066062362,sneha.chauhan446@rediffmail.com,"115, Gandhi Nagar, Dwarka, Delhi - 840920",Delhi,Dwarka,25.095576,78.139856,Salaried - Government,93455993,32,Family Support,,Low,N,Y,N,Y,N,09-09-2022,10-10-2022,,,,,,,,,,
771108179554,Rekha Sen,Individual,Individual,21-09-1968,Akash Kapoor,Indian,Indian,Resident,India,HQQPJ7171X,862303028730,XXXX-XXXX-3809,AADHAAR-5798XXXX6430,8504776054,rekha.sen546@outlook.com,"267, Nehru Place, Hubli, Karnataka - 759425",Karnataka,Hubli,16.815482,73.359842,Salaried - Telecom,2378319,23,Salary,,High,N,N,N,N,Y,03-11-2018,06-12-2024,,,,,,,,,,
258299379853,Tanvi Agarwal,Individual,Individual,02-08-1996,Nikhil Deshmukh,Indian,Indian,Resident,India,BMTPB5001X,984192191452,XXXX-XXXX-1868,AADHAAR-8439XXXX6567,9382863233,tanvi.agarwal970@gmail.com,"304, Park Street, Mangaluru, Karnataka - 841626",Karnataka,Mangaluru,20.201031,73.650135,Salaried - Insurance,2079333,23,Salary,,Medium,N,N,N,N,N,05-02-2022,02-08-2023,,,,,,,,,,
903635332564,Golden Infra,Non-Individual,HUF,,,Indian,,Resident,India,YQHLJ6463P,,,,6214452260,golden990@yahoo.co.in,,Punjab,Chandigarh,30.716135,76.820453,Real Estate,199040974,,Trading Profits,,Medium,N,N,N,N,N,27-11-2020,25-09-2021,25-10-2017,"Chandigarh, Punjab",Shareholding > 25%,N,"58 Corporate Park, Chandigarh, Punjab - 708854","Plot 145, Industrial Area, Chandigarh, Punjab","41, Residential Colony, Chandigarh, Punjab",U35371DG2003PTC271958,961220168987,Asha Malhotra
841577520965,Neha Mishra,Individual,Individual,23-10-2005,Suresh Reddy,Indian,Indian,Resident,India,MTBPS4959M,936343408894,XXXX-XXXX-6529,AADHAAR-5643XXXX6658,7801825033,neha.mishra200@rediffmail.com,"138, NH Highway, Kochi, Kerala - 487100",Kerala,Kochi,9.90422,76.306529,Agriculture,2190560,25,Rental Income,,Medium,N,N,N,N,N,19-01-2015,07-11-2023,,,,,,,,,,
309988943541,Ravi Chauhan,Individual,Individual,26-12-2011,Yash Patel,Indian,Indian,Resident,India,OCWPO2877K,881730880251,XXXX-XXXX-9035,AADHAAR-2150XXXX5025,7232530880,ravi.chauhan935@hotmail.com,"478, Station Road, Jodhpur, Rajasthan - 348367",Rajasthan,Jodhpur,25.420091,82.435026,Salaried - Telecom,467116,0,Business Income,,Low,N,N,Y,N,Y,28-04-2021,19-06-2023,,,,,,,,,,
430085750522,Meera Bose,Individual,Individual,01-08-1992,Gaurav Das,Indian,Indian,Resident,India,ZIRPM5803D,907825847814,XXXX-XXXX-6822,AADHAAR-4020XXXX8150,6767460425,meera.bose443@gmail.com,"82, Nehru Place, Siliguri, West Bengal - 633760",West Bengal,Siliguri,23.724468,81.623494,Salaried - Telecom,2204824,28,Investment Returns,,Medium,N,N,N,N,Y,25-04-2015,08-02-2024,,,,,,,,,,
444481169107,Pooja Sharma,Individual,Individual,08-07-2005,Varun Malhotra,Indian,Indian,Resident,India,KCSPB0625O,963051325034,XXXX-XXXX-0534,AADHAAR-9320XXXX0511,8557183503,pooja.sharma530@gmail.com,"282, Ring Road, Pune, Maharashtra - 323439",Maharashtra,Pune,18.482945,73.891684,Self-Employed - Professional,559794,13,Family Support,,High,N,N,N,N,N,24-01-2017,06-09-2021,,,,,,,,,,
271601394736,Sanjay Pillai,Individual,Individual,08-02-1984,Manoj Chatterjee,Indian,Indian,Resident,India,VYIPT8703L,338073923449,XXXX-XXXX-5372,AADHAAR-3838XXXX2427,6859084200,sanjay.pillai505@gmail.com,"451, Station Road, Howrah, West Bengal - 118739",West Bengal,Howrah,18.923353,80.685419,Retired,484842,14,Investment Returns,,Low,N,N,N,N,Y,26-05-2016,17-08-2021,,,,,,,,,,
345040271790,Sachin Gupta,Individual,Individual,03-03-1962,Ashish Sen,Indian,Indian,Resident,India,IRTPG2870P,593401271701,XXXX-XXXX-0568,AADHAAR-2615XXXX2577,9166897671,sachin.gupta883@hotmail.com,"491, Gandhi Nagar, Rourkela, Odisha - 930679",Odisha,Rourkela,20.16744,80.932965,Self-Employed - Retail,311838,23,Agriculture Income,,Low,N,N,N,N,N,03-07-2019,09-06-2022,,,,,,,,,,
757158113688,Premier Enterprises,Non-Individual,Public Limited,,,Indian,,Resident,India,HDUGC8788E,,,,9383866737,premier793@gmail.com,,Madhya Pradesh,Gwalior,16.130636,75.090414,Pharmaceuticals,313389329,,Government Grant,,Medium,N,N,N,N,N,23-08-2022,06-11-2024,30-05-2019,"Gwalior, Madhya Pradesh",Shareholding > 25%,N,"104 Corporate Park, Gwalior, Madhya Pradesh - 675527","Plot 462, Industrial Area, Gwalior, Madhya Pradesh","95, Residential Colony, Gwalior, Madhya Pradesh",U70141IG2010PTC535358,780237020941,Divya Nair
724231083802,Rajesh Chatterjee,Individual,Individual,28-06-1990,Suresh Mishra,Indian,Indian,Resident,India,BCIPM6856L,488398653774,XXXX-XXXX-6106,AADHAAR-7763XXXX9674,6616181983,rajesh.chatterjee409@gmail.com,"12, Nehru Place, Kota, Rajasthan - 242953",Rajasthan,Kota,19.507956,76.083502,Salaried - Education,390550,40,Family Support,,Low,N,N,N,N,N,09-11-2020,05-11-2021,,,,,,,,,,
783891435004,Pranav Malhotra,Individual,Individual,14-07-2006,Rohan Joshi,Indian,Indian,Resident,India,LRRPC4095O,610714651405,XXXX-XXXX-3788,AADHAAR-5955XXXX1917,6614778241,pranav.malhotra555@yahoo.co.in,"453, Ring Road, Indore, Madhya Pradesh - 366486",Madhya Pradesh,Indore,17.084787,82.707107,Salaried - IT,1430482,6,Agriculture Income,,High,N,N,N,Y,N,17-07-2020,08-07-2024,,,,,,,,,,
945965391528,Neha Mishra,Individual,Individual,13-03-1971,Nikhil Agarwal,Indian,Dual - Indian/CA,NRI,Other,OKOPJ8555A,828810486390,XXXX-XXXX-4378,AADHAAR-8415XXXX3346,9187497178,neha.mishra890@rediffmail.com,"408, Ring Road, Nizamabad, Telangana - 868458",Telangana,Nizamabad,23.557752,79.130186,Salaried - Education,2901970,8,Foreign Employment,CA,High,Y,N,N,Y,N,18-09-2017,30-07-2019,,,,,,,,,,
179549487097,Pallavi Banerjee,Individual,Individual,11-12-1967,Pranav Yadav,Indian,Indian,Resident,India,LIHPQ8892O,862490525619,XXXX-XXXX-9220,AADHAAR-6262XXXX9473,8664455360,pallavi.banerjee313@yahoo.co.in,"133, Park Street, Jalandhar, Punjab - 146505",Punjab,Jalandhar,23.040725,76.21375,Business Owner,1905214,33,Rental Income,,High,N,N,N,Y,N,13-01-2021,05-12-2023,,,,,,,,,,
913480211680,Akash Sharma,Individual,Individual,15-02-2004,Nikhil Patel,Indian,Indian,Resident,India,LVSPN3872Y,722342591481,XXXX-XXXX-7948,AADHAAR-3600XXXX4951,6294293579,akash.sharma595@gmail.com,"311, Ring Road, Nizamabad, Telangana - 197657",Telangana,Nizamabad,22.985519,80.432851,Agriculture,6580906,19,Rental Income,,High,N,N,N,N,Y,06-01-2024,18-05-2024,,,,,,,,,,
975524653434,Akash Tiwari,Individual,Individual,25-05-1964,Pradeep Agarwal,Indian,Indian,Resident,India,FNFPS3194M,483207079830,XXXX-XXXX-4278,AADHAAR-7517XXXX6657,6187346070,akash.tiwari608@outlook.com,"71, Station Road, Mangaluru, Karnataka - 119767",Karnataka,Mangaluru,23.527624,82.765951,Salaried - Insurance,1776125,2,Salary,,High,N,N,N,Y,N,03-06-2020,10-01-2022,,,,,,,,,,
887010603994,Mamta Mehta,Individual,Individual,08-11-1977,Sandeep Iyer,Indian,Indian,Resident,India,VKCPB4310T,616509293083,XXXX-XXXX-3866,AADHAAR-9320XXXX7789,9638152961,mamta.mehta292@yahoo.co.in,"163, Gandhi Nagar, Dwarka, Delhi - 445780",Delhi,Dwarka,24.016177,73.222297,Lawyer,201599,23,Rental Income,,Low,N,N,N,Y,N,08-02-2020,09-04-2024,,,,,,,,,,
518681158249,Diamond Capital,Non-Individual,Society,,,Indian,,Resident,India,GUOAX0952R,,,,6296805518,diamond375@rediffmail.com,,Telangana,Hyderabad,17.410936,78.444783,Logistics,389536051,,Donations,,Low,N,N,N,N,N,15-09-2022,15-11-2022,04-01-2002,"Hyderabad, Telangana",Senior Managing Official,N,"40 Corporate Park, Hyderabad, Telangana - 114500","Plot 258, Industrial Area, Hyderabad, Telangana","142, Residential Colony, Hyderabad, Telangana",U53548YJ1993PTC215522,453495347335,Sneha Mehta
625887471593,Pooja Deshmukh,Individual,Individual,17-04-1987,Tushar Nair,Indian,Dual - Indian/JP,NRI,Other,GWMPP5230A,675195364244,XXXX-XXXX-0135,AADHAAR-4489XXXX7787,9713623856,pooja.deshmukh870@yahoo.co.in,"92, Ring Road, Thrissur, Kerala - 515525",Kerala,Thrissur,24.105583,80.733709,Salaried - Healthcare,311859,30,Foreign Employment,JP,Low,N,N,N,N,N,22-05-2015,16-01-2025,,,,,,,,,,
145274435473,Golden Associates,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,PKICP5008H,,,,8268875911,golden136@yahoo.co.in,,Odisha,Rourkela,21.869523,76.683999,Trading,292273412,,Investment,,Low,N,N,N,Y,N,25-01-2022,11-11-2023,26-07-2016,"Rourkela, Odisha",Shareholding > 25%,N,"145 Corporate Park, Rourkela, Odisha - 604813","Plot 413, Industrial Area, Rourkela, Odisha","567, Residential Colony, Rourkela, Odisha",U36951JK2011PTC503764,769063731811,Sanjay Banerjee
986070989336,Vandana Chauhan,Individual,Individual,20-04-1980,Pranav Pillai,Indian,Indian,Resident,India,WXFPG0541A,277057317759,XXXX-XXXX-8142,AADHAAR-9307XXXX8610,8156701510,vandana.chauhan200@yahoo.co.in,"404, Nehru Place, Hyderabad, Telangana - 452483",Telangana,Hyderabad,17.386942,78.492641,Freelancer,1826505,19,Pension,,Medium,N,N,N,N,N,23-02-2020,08-04-2021,,,,,,,,,,
499920937327,Akash Banerjee,Individual,Individual,17-03-1960,Manoj Das,Indian,Indian,Resident,India,VUVPY0960C,286297898530,XXXX-XXXX-7255,AADHAAR-8630XXXX1919,8032918000,akash.banerjee101@hotmail.com,"380, Gandhi Nagar, Jabalpur, Madhya Pradesh - 592856",Madhya Pradesh,Jabalpur,22.587334,75.050127,Self-Employed - Retail,210181,22,Investment Returns,,Low,N,N,N,N,N,29-01-2021,14-02-2023,,,,,,,,,,
298869675248,Sunita Mukherjee,Individual,Individual,10-04-1981,Rahul Kapoor,Indian,Indian,Resident,India,SZEPS9213S,908850187175,XXXX-XXXX-5680,AADHAAR-8390XXXX5252,8768791119,sunita.mukherjee561@outlook.com,"54, NH Highway, Kota, Rajasthan - 380519",Rajasthan,Kota,17.312304,80.625463,Engineer,1478531,28,Salary,,Medium,N,N,N,N,N,30-03-2018,24-07-2023,,,,,,,,,,
230969269125,Jyoti Shah,Individual,Individual,22-05-2001,Nikhil Gupta,Indian,Indian,NRI,Other,MGKPW7968G,393681273789,XXXX-XXXX-9731,AADHAAR-2683XXXX7468,7597882319,jyoti.shah257@outlook.com,"135, Nehru Place, Siliguri, West Bengal - 527550",West Bengal,Siliguri,17.59011,80.239057,Salaried - Healthcare,286123,26,Rental Income,CA,Low,N,N,N,N,N,08-07-2019,29-07-2019,,,,,,,,,,
212177084334,Pooja Pillai,Individual,Individual,09-03-1984,Rohan Kapoor,Indian,Indian,Resident,India,ZJTPY9940I,218663983440,XXXX-XXXX-9809,AADHAAR-4179XXXX9364,7276069011,pooja.pillai823@outlook.com,"439, Nehru Place, Karimnagar, Telangana - 911224",Telangana,Karimnagar,24.712074,81.555089,Salaried - IT,94636701,15,Investment Returns,,Low,N,Y,N,N,N,02-04-2019,08-03-2023,,,,,,,,,,
356173794571,Anita Shah,Individual,Individual,23-01-1965,Aditya Pillai,Indian,Indian,Resident,India,MIJPF0017I,359390130242,XXXX-XXXX-4982,AADHAAR-7186XXXX2170,7833271512,anita.shah862@gmail.com,"265, Nehru Place, Dwarka, Delhi - 563068",Delhi,Dwarka,23.841799,80.845648,Doctor,2495187,37,Rental Income,,High,N,N,N,N,N,27-04-2016,02-12-2017,,,,,,,,,,
845316641861,Harsh Iyer,Individual,Individual,30-04-1996,Yash Pandey,Indian,Indian,Resident,India,VBGPZ5827N,465494864189,XXXX-XXXX-3380,AADHAAR-2237XXXX0941,9218284465,harsh.iyer887@yahoo.co.in,"495, Ring Road, Salem, Tamil Nadu - 985125",Tamil Nadu,Salem,17.50698,79.059752,Freelancer,1544728,11,Pension,,Medium,N,N,N,N,Y,01-05-2021,07-07-2022,,,,,,,,,,
210303328361,Asha Agarwal,Individual,Individual,27-07-1999,Arjun Kapoor,Indian,Indian,Resident,India,JNTPF9290G,478118168666,XXXX-XXXX-0785,AADHAAR-8217XXXX8936,9362108796,asha.agarwal180@gmail.com,"235, Gandhi Nagar, Nizamabad, Telangana - 325515",Telangana,Nizamabad,18.355321,78.186673,Salaried - Telecom,6266522,28,Agriculture Income,,High,N,N,N,N,Y,25-01-2023,20-11-2023,,,,,,,,,,
422818081520,Jyoti Malhotra,Individual,Individual,24-10-1970,Varun Singh,Indian,Indian,Resident,India,ZIDPH4613R,699726884531,XXXX-XXXX-7608,AADHAAR-4569XXXX8577,6100574512,jyoti.malhotra672@gmail.com,"284, Ring Road, Saket, Delhi - 110526",Delhi,Saket,20.925579,78.389211,Agriculture,2302841,26,Salary,,Medium,N,N,N,Y,Y,21-04-2019,24-12-2020,,,,,,,,,,
325358866424,Rekha Joshi,Individual,Individual,23-06-1979,Rahul Reddy,Indian,Indian,Resident,India,INSPJ8927E,578056198564,XXXX-XXXX-8755,AADHAAR-8965XXXX6931,6619353194,rekha.joshi51@yahoo.co.in,"342, Gandhi Nagar, Gwalior, Madhya Pradesh - 730422",Madhya Pradesh,Gwalior,20.415355,76.716068,Self-Employed - Retail,14742548,1,Agriculture Income,,Low,N,Y,N,Y,N,08-05-2023,18-10-2023,,,,,,,,,,
